ImageNumber,ObjectNumber,FileName_Mask,FileName_cell,PathName_Mask,PathName_cell,Intensity_IntegratedIntensityEdge_cell,Intensity_IntegratedIntensity_cell,Intensity_LowerQuartileIntensity_cell,Intensity_MADIntensity_cell,Intensity_MassDisplacement_cell,Intensity_MaxIntensityEdge_cell,Intensity_MaxIntensity_cell,Intensity_MeanIntensityEdge_cell,Intensity_MeanIntensity_cell,Intensity_MedianIntensity_cell,Intensity_MinIntensityEdge_cell,Intensity_MinIntensity_cell,Intensity_StdIntensityEdge_cell,Intensity_StdIntensity_cell,Intensity_UpperQuartileIntensity_cell,Location_CenterMassIntensity_X_cell,Location_CenterMassIntensity_Y_cell,Location_CenterMassIntensity_Z_cell,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_cell,Location_MaxIntensity_Y_cell,Location_MaxIntensity_Z_cell,Number_Object_Number
1,1,1L Pan Cyto_Probabilities_0.tiff,1L Pan Cyto.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,2.6624246779829264,14.497505236417055,0.09776837006211281,0.027924012392759323,0.3827656952791578,0.19536125659942627,0.2209811508655548,0.10240094915318948,0.12391030116595773,0.12316319718956947,0.008453498594462872,0.005233844742178917,0.036635021030824076,0.0416023387642298,0.15381475910544395,39.865553292176166,4.466201244448276,0.0,39.495726495726494,4.367521367521367,0,42.0,4.0,0.0,1
1,2,1L Pan Cyto_Probabilities_0.tiff,1L Pan Cyto.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,3.5709773655980825,12.182406390085816,0.07365529797971249,0.02533760666847229,0.6653455227852648,0.21359579265117645,0.21359579265117645,0.11903257885326941,0.10237316294189762,0.09844357892870903,0.030640115961432457,0.029755093157291412,0.05209498044708324,0.03977737448052736,0.12399481236934662,296.5758253691118,4.172121088813941,0.0,296.74789915966386,3.5294117647058822,0,293.0,8.0,0.0,2
1,3,1L Pan Cyto_Probabilities_0.tiff,1L Pan Cyto.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,2.1844815835356712,39.620828591287136,0.0865415446460247,0.05003433674573898,1.1299234133771123,0.11729609966278076,0.3019150197505951,0.05904004279826138,0.13902045119749873,0.1325169801712036,0.016433967277407646,0.016433967277407646,0.024294621627852512,0.06468996459489815,0.18825436756014824,525.8476790967292,4.27897814469885,0.0,525.7824561403509,5.4070175438596495,0,528.0,3.0,0.0,3
1,4,1L Pan Cyto_Probabilities_0.tiff,1L Pan Cyto.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,3.8673380902037024,10.382726875133812,0.06253909971565008,0.04607461951673031,1.3769458592569168,0.24565500020980835,0.2999008297920227,0.1208543153188657,0.10929186184351382,0.094377052038908,0.008331426419317722,0.003082322422415018,0.07320139402403396,0.06410727067741323,0.15369268879294395,890.4789501392004,3.2104677537489343,0.0,889.1052631578947,3.1157894736842104,0,892.0,2.0,0.0,4
1,5,1L Pan Cyto_Probabilities_0.tiff,1L Pan Cyto.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,3.83135730214417,30.43944452702999,0.09102769382297993,0.02568856254220009,0.6609772588071827,0.18553444743156433,0.2530403733253479,0.10082519216168868,0.11662622424149421,0.11643396690487862,0.008926527574658394,0.008926527574658394,0.039439427921413014,0.03911597219952312,0.14275196567177773,920.7140690708462,6.000283230276257,0.0,921.2528735632184,6.383141762452107,0,914.0,2.0,0.0,5
1,6,1L Pan Cyto_Probabilities_0.tiff,1L Pan Cyto.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,1.9284504484385252,13.20639349333942,0.07811093516647816,0.022888530045747757,0.3216213240498857,0.12053101509809494,0.1748531311750412,0.08035210201827188,0.10237514335922031,0.10112916678190231,0.02868696115911007,0.02868696115911007,0.02501592438569568,0.030191691174374036,0.12368199974298477,1583.5618979549276,2.999848644351492,0.0,1583.3178294573643,3.2093023255813953,0,1587.0,0.0,0.0,6
1,7,1L Pan Cyto_Probabilities_0.tiff,1L Pan Cyto.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,1.4975204160436988,3.664179441286251,0.04417486861348152,0.017120622098445892,0.5066879143198533,0.10063324868679047,0.1584954559803009,0.05990081664174795,0.06106965735477085,0.05987640097737312,0.007797360420227051,0.001190203707665205,0.02316134853182414,0.02984802709664296,0.08180361986160278,1699.4595555802318,5.423304678433963,0.0,1699.4666666666667,4.916666666666667,0,1699.0,5.0,0.0,7
1,8,1L Pan Cyto_Probabilities_0.tiff,1L Pan Cyto.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,1.3317921622656286,7.087983512785286,0.04913404956459999,0.027801934629678726,0.6063017480189447,0.1449912190437317,0.16725413501262665,0.06341867439360135,0.07704329905201397,0.07736323773860931,0.005752651486545801,0.005752651486545801,0.038792977352531496,0.03420675714039645,0.10128938406705856,1794.7031975692325,2.412924557743525,0.0,1794.304347826087,2.869565217391304,0,1792.0,2.0,0.0,8
1,9,1L Pan Cyto_Probabilities_0.tiff,1L Pan Cyto.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,1.6058441959321499,7.896635413169861,0.0626535415649414,0.011657893657684326,0.34939641190363185,0.09686426818370819,0.1751277893781662,0.0729929179969159,0.07592918666509482,0.07560845464468002,0.040207523852586746,0.040207523852586746,0.014922335707830256,0.01906037566079703,0.08650339394807816,2102.775919503158,2.959598536087776,0.0,2102.4326923076924,2.894230769230769,0,2100.0,3.0,0.0,9
1,10,1L Pan Cyto_Probabilities_0.tiff,1L Pan Cyto.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R1,1.3140917206183076,10.210772848688066,0.0711604505777359,0.02516213059425354,0.5193626694739022,0.10817120969295502,0.18135347962379456,0.05475382169242948,0.09282520771534605,0.09814602881669998,0.012436103075742722,0.012436103075742722,0.028251419843008666,0.0384858072000711,0.1188906691968441,2300.402277164615,2.0413576383434693,0.0,2300.5272727272727,2.5454545454545454,0,2307.0,0.0,0.0,10
