ImageNumber,ObjectNumber,FileName_Mask,FileName_try,PathName_Mask,PathName_try,Intensity_IntegratedIntensityEdge_try,Intensity_IntegratedIntensity_try,Intensity_LowerQuartileIntensity_try,Intensity_MADIntensity_try,Intensity_MassDisplacement_try,Intensity_MaxIntensityEdge_try,Intensity_MaxIntensity_try,Intensity_MeanIntensityEdge_try,Intensity_MeanIntensity_try,Intensity_MedianIntensity_try,Intensity_MinIntensityEdge_try,Intensity_MinIntensity_try,Intensity_StdIntensityEdge_try,Intensity_StdIntensity_try,Intensity_UpperQuartileIntensity_try,Location_CenterMassIntensity_X_try,Location_CenterMassIntensity_Y_try,Location_CenterMassIntensity_Z_try,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_try,Location_MaxIntensity_Y_try,Location_MaxIntensity_Z_try,Number_Object_Number
1,1,7L Collagen 1_Probabilities_0.tiff,7L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,0.966613257303834,2.218615997582674,0.05034332722425461,0.03306630067527294,0.09957737764791556,0.19549858570098877,0.19549858570098877,0.0805511047753195,0.08217096287343237,0.07397573813796043,0.010620279237627983,0.010620279237627983,0.048807955681109697,0.04649474693787474,0.11976424790918827,95.5619923437592,0.8158077579499319,0.0,95.62962962962963,0.8888888888888888,0,92.0,1.0,0.0,1
1,2,7L Collagen 1_Probabilities_0.tiff,7L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,2.408102549612522,10.773632421158254,0.06063172221183777,0.04126039333641529,0.1835787945454086,0.34108492732048035,0.37331196665763855,0.10945920680056918,0.1110683754758583,0.10144197568297386,0.004150453954935074,0.004150453954935074,0.09492920824464479,0.07701970499664042,0.14223697036504745,616.4821868249442,3.0281807309491913,0.0,616.319587628866,3.11340206185567,0,613.0,2.0,0.0,2
1,3,7L Collagen 1_Probabilities_0.tiff,7L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,4.744289331603795,28.460166348610073,0.07800412178039551,0.05412374436855316,0.05754357886586998,0.3007248044013977,0.37372395396232605,0.10782475753644989,0.134246067682123,0.12309452891349792,0.005264362785965204,0.005264362785965204,0.06834368133063619,0.07605388131832899,0.18432898819446564,668.2306741940974,2.9366770393397634,0.0,668.2877358490566,2.9292452830188678,0,651.0,0.0,0.0,3
1,4,7L Collagen 1_Probabilities_0.tiff,7L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,1.5245593865402043,6.144060408463702,0.0360036613419652,0.03298237454146147,0.914311040749669,0.16733042895793915,0.2373846024274826,0.06628519071913931,0.0690343866119517,0.06159304268658161,0.0013733119703829288,0.0013733119703829288,0.044642792996951605,0.0442575131381199,0.09909971617162228,1080.6808476997717,2.2347864459617215,0.0,1081.5505617977528,2.5168539325842696,0,1077.0,0.0,0.0,4
1,5,7L Collagen 1_Probabilities_0.tiff,7L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,2.465491713024676,11.829205819405615,0.08024338074028492,0.045220110565423965,0.4640907636170265,0.18771648406982422,0.3689326345920563,0.10272882137602816,0.12719576149898512,0.12060730904340744,0.009430075995624065,0.009430075995624065,0.04992707067566076,0.06360585743939928,0.1727283112704754,1160.1035503222793,4.195224087993108,0.0,1160.0967741935483,3.7311827956989245,0,1159.0,4.0,0.0,5
1,6,7L Collagen 1_Probabilities_0.tiff,7L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,2.1307698134332895,6.249195106327534,0.054749371483922005,0.04129091650247574,0.41205185855707144,0.2388342171907425,0.2388342171907425,0.11214577965438366,0.1007934694568957,0.08970779180526733,0.004028381779789925,0.004028381779789925,0.045556895423482874,0.05702329110071281,0.14226749539375305,1809.684913109658,3.3189888261936695,0.0,1810.0967741935483,3.306451612903226,0,1809.0,6.0,0.0,6
1,7,7L Collagen 1_Probabilities_0.tiff,7L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,2.144182486459613,13.989089783281088,0.0636606365442276,0.037201493978500366,0.18208800537771577,0.26050201058387756,0.2897993326187134,0.07941416616517084,0.10286095428883153,0.09822232276201248,0.016754405573010445,0.009872587397694588,0.05504222770112585,0.05379738286999551,0.1423056423664093,1949.9622448461653,3.4579509597639952,0.0,1949.9264705882354,3.2794117647058822,0,1946.0,6.0,0.0,7
1,8,7L Collagen 1_Probabilities_0.tiff,7L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,2.9125353042036295,14.673517980612814,0.06630426459014416,0.0391241330653429,0.22225329848161796,0.23564507067203522,0.27559319138526917,0.10401911800727248,0.10556487755836558,0.10037384554743767,0.024765392765402794,0.00885023269802332,0.05256543863908719,0.05524839491778562,0.14232852309942245,1994.0983861745299,4.426908937832744,0.0,1993.8776978417266,4.453237410071942,0,1990.0,3.0,0.0,8
1,9,7L Collagen 1_Probabilities_0.tiff,7L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,2.0923628509044647,4.800595078617334,0.062897689640522,0.03657587617635727,1.0076252756833362,0.22429236769676208,0.29163041710853577,0.10461814254522324,0.10910443360493942,0.09343098849058151,0.043701838701963425,0.02195773273706436,0.04552667114986169,0.062588189179415,0.1447623372077942,2067.337440047304,5.073726920602655,0.0,2067.2727272727275,4.068181818181818,0,2068.0,7.0,0.0,9
1,10,7L Collagen 1_Probabilities_0.tiff,7L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\7L\R2,1.8622720632702112,9.045304084196687,0.10116731375455856,0.051544979214668274,0.2194653562854752,0.19749751687049866,0.348210871219635,0.1034595590705673,0.1507550680699448,0.13806362450122833,0.02041657082736492,0.02041657082736492,0.050854577042713574,0.07405647570542076,0.19786374270915985,2143.5827772082152,2.8972020149927276,0.0,2143.5833333333335,3.1166666666666667,0,2144.0,0.0,0.0,10
