ImageNumber,ObjectNumber,FileName_Mask,FileName_cell,PathName_Mask,PathName_cell,Intensity_IntegratedIntensityEdge_cell,Intensity_IntegratedIntensity_cell,Intensity_LowerQuartileIntensity_cell,Intensity_MADIntensity_cell,Intensity_MassDisplacement_cell,Intensity_MaxIntensityEdge_cell,Intensity_MaxIntensity_cell,Intensity_MeanIntensityEdge_cell,Intensity_MeanIntensity_cell,Intensity_MedianIntensity_cell,Intensity_MinIntensityEdge_cell,Intensity_MinIntensity_cell,Intensity_StdIntensityEdge_cell,Intensity_StdIntensity_cell,Intensity_UpperQuartileIntensity_cell,Location_CenterMassIntensity_X_cell,Location_CenterMassIntensity_Y_cell,Location_CenterMassIntensity_Z_cell,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_cell,Location_MaxIntensity_Y_cell,Location_MaxIntensity_Z_cell,Number_Object_Number
1,1,1L VCAM 1_Probabilities_0.tiff,1L VCAM 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R3,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R3,5.786221137270331,34.43369191791862,0.12976272031664848,0.10485237091779709,0.2115441135020752,0.42471960186958313,0.6552681922912598,0.19287403790901106,0.24079504837705332,0.23065537214279175,0.023132678121328354,0.009857328608632088,0.10995760642757454,0.14538436831037527,0.34625009447336197,1269.0075019683945,3.9505488730124685,0.0,1269.1258741258741,4.125874125874126,0,1274.0,1.0,0.0,1
1,2,1L VCAM 1_Probabilities_0.tiff,1L VCAM 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R3,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R3,4.479133325861767,28.898222378687933,0.16289006173610687,0.09288164973258972,0.32003488410442554,0.3924315273761749,0.6393377780914307,0.1866305552442403,0.24912260671282702,0.2566109597682953,0.0011749446857720613,0.0011749446857720613,0.11810355834525527,0.1276719227728434,0.3449912369251251,2404.7005858605876,2.6463501581432722,0.0,2404.7241379310344,2.9655172413793105,0,2405.0,1.0,0.0,2
1,3,1L VCAM 1_Probabilities_0.tiff,1L VCAM 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R3,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R3,0.8459296524524689,0.8459296524524689,0.2200160175561905,0.1347600519657135,0.14294605465469754,0.43935301899909973,0.43935301899909973,0.2819765508174896,0.2819765508174896,0.33804836869239807,0.16983291506767273,0.16983291506767273,0.11458556759951291,0.11458556759951291,0.43935301899909973,2902.2798621820375,0.20076482078066807,0.0,2902.3333333333335,0.3333333333333333,0,2902.0,0.0,0.0,3
1,4,1L VCAM 1_Probabilities_0.tiff,1L VCAM 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R3,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R3,2.4871747754514217,3.708827313501388,0.1682421639561653,0.09182879328727722,0.41106226015320607,0.5871213674545288,0.5871213674545288,0.22610679776831108,0.24725515423342587,0.23591973632574081,0.021713588386774063,0.003921568859368563,0.13252667728805823,0.1506422520573293,0.3596017360687256,2437.761908678194,2.9597215437274307,0.0,2437.9333333333334,3.3333333333333335,0,2437.0,2.0,0.0,4
1,5,1L VCAM 1_Probabilities_0.tiff,1L VCAM 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R3,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R3,4.614297706633806,23.895216319710016,0.11265735886991024,0.07611963897943497,0.5030348416856572,0.4928969144821167,0.5579003691673279,0.17089991506051133,0.2008001371404203,0.18912794440984726,0.04573128744959831,0.008789196610450745,0.08393317921474368,0.10902977449635654,0.2650949954986572,2501.5027870982944,3.4744328328786858,0.0,2501.5546218487393,3.9747899159663866,0,2503.0,2.0,0.0,5
1,6,1L VCAM 1_Probabilities_0.tiff,1L VCAM 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R3,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R3,6.949950396548957,25.734966073650867,0.0962081328034401,0.12335393577814102,0.34110876256305417,0.6001831293106079,0.8192416429519653,0.20441030578085168,0.22977648280045418,0.1901121586561203,0.003982604946941137,0.000396734569221735,0.15552085947287173,0.18253367563726627,0.32513922452926636,1136.1626891819542,4.001731352752487,0.0,1135.919642857143,4.241071428571429,0,1141.0,3.0,0.0,6
1,7,1L VCAM 1_Probabilities_0.tiff,1L VCAM 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R3,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R3,2.6595559380948544,4.385854851454496,0.11591134779155254,0.0716487392783165,0.22828252881281882,0.4598153531551361,0.4598153531551361,0.2045812260072965,0.1906893413675868,0.15331502258777618,0.06077668443322182,0.038712140172719955,0.13408709904326357,0.11805957221293693,0.25868237763643265,2731.727589959529,6.606769734590876,0.0,2731.6521739130435,6.391304347826087,0,2734.0,7.0,0.0,7
1,8,1L VCAM 1_Probabilities_0.tiff,1L VCAM 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R3,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R3,6.707454043440521,67.81538110086694,0.10119401663541794,0.09995422139763832,0.3237948154949138,0.6244144439697266,0.8339360356330872,0.15598730333582606,0.2208970068432148,0.1959487348794937,0.0006713969632983208,0.0006713969632983208,0.1416541798988825,0.16592568337708855,0.3046959638595581,1971.7945449460792,6.43541847360958,0.0,1971.5504885993485,6.648208469055374,0,1966.0,4.0,0.0,8
1,9,1L VCAM 1_Probabilities_0.tiff,1L VCAM 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R3,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R3,10.613382059149444,45.63440894242376,0.12976272404193878,0.10444799810647964,0.32680987052845895,0.6920271515846252,0.6920271515846252,0.23072569693803138,0.24801309207839,0.22497901320457458,0.01345845777541399,0.01345845777541399,0.17404086344349476,0.15363541610905956,0.3632104992866516,1439.3039665900462,9.195984419333362,0.0,1438.9782608695652,9.222826086956522,0,1445.0,3.0,0.0,9
1,10,1L VCAM 1_Probabilities_0.tiff,1L VCAM 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R3,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R3,8.606637634336948,19.16403440758586,0.16829174757003784,0.10627910494804382,0.5320369317858056,0.532829761505127,0.583092987537384,0.28688792114456496,0.2818240354056744,0.27457085251808167,0.029312580823898315,0.029312580823898315,0.1425147492089208,0.14652358578898747,0.3806515634059906,1919.282269096956,14.024570925069419,0.0,1918.8676470588234,13.691176470588236,0,1921.0,15.0,0.0,10
