ImageNumber,ObjectNumber,FileName_Mask,FileName_try,PathName_Mask,PathName_try,Intensity_IntegratedIntensityEdge_try,Intensity_IntegratedIntensity_try,Intensity_LowerQuartileIntensity_try,Intensity_MADIntensity_try,Intensity_MassDisplacement_try,Intensity_MaxIntensityEdge_try,Intensity_MaxIntensity_try,Intensity_MeanIntensityEdge_try,Intensity_MeanIntensity_try,Intensity_MedianIntensity_try,Intensity_MinIntensityEdge_try,Intensity_MinIntensity_try,Intensity_StdIntensityEdge_try,Intensity_StdIntensity_try,Intensity_UpperQuartileIntensity_try,Location_CenterMassIntensity_X_try,Location_CenterMassIntensity_Y_try,Location_CenterMassIntensity_Z_try,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_try,Location_MaxIntensity_Y_try,Location_MaxIntensity_Z_try,Number_Object_Number
2,1,17L Collagen 1_Probabilities_0.tiff,17L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R2,1.970611110329628,5.308796815574169,0.15687037259340286,0.052079036831855774,0.1484468477499261,0.2702983021736145,0.3674830198287964,0.17914646457542072,0.20418449290669882,0.20018310844898224,0.10724040865898132,0.08075074106454849,0.05182959408890874,0.06967676112635218,0.2692912071943283,17.63019958943835,1.4768274798011332,0.0,17.576923076923077,1.6153846153846154,0,18.0,2.0,0.0,1
2,2,17L Collagen 1_Probabilities_0.tiff,17L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R2,5.812848061323166,66.43575182557106,0.3112153932452202,0.25107958912849426,0.6420531757532812,0.39124131202697754,1.0,0.2422020025551319,0.5582836287863114,0.524261862039566,0.06608682125806808,0.06608682125806808,0.07738990678080108,0.27698144632306293,0.8284886032342911,42.72179765330256,3.4007690213967026,0.0,42.61344537815126,4.033613445378151,0,42.0,1.0,0.0,2
2,3,17L Collagen 1_Probabilities_0.tiff,17L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R2,3.8509803973138332,11.147127483505756,0.11510642990469933,0.06715495884418488,0.22995701184202275,0.4324406683444977,0.4324406683444977,0.19254901986569167,0.17979237876622187,0.17015334963798523,0.038742657750844955,0.006134126801043749,0.09641361818226447,0.09735221334759422,0.24251163750886917,88.28498330318196,3.5139152996827345,0.0,88.33870967741936,3.2903225806451615,0,92.0,2.0,0.0,3
2,4,17L Collagen 1_Probabilities_0.tiff,17L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R2,2.4149538427591324,4.253955889493227,0.08789959736168385,0.02558937668800354,0.2110108829709852,0.21177996695041656,0.21232928335666656,0.1097706292163242,0.11497178079711425,0.10534065589308739,0.03300526365637779,0.03300526365637779,0.04699772558970965,0.04630857753127039,0.1535782441496849,179.70565278530265,3.714189886210283,0.0,179.75675675675674,3.918918918918919,0,178.0,2.0,0.0,4
2,5,17L Collagen 1_Probabilities_0.tiff,17L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R2,4.456763584166765,19.594934104010463,0.12468146719038486,0.04044404253363609,0.745459580463696,0.29666590690612793,0.3455710709095001,0.15368150290230226,0.16466331179840726,0.15745022147893906,0.023422598838806152,0.01255817525088787,0.06964879248163727,0.06482284471741079,0.2078278735280037,210.06477337114126,2.1298948521071903,0.0,209.31932773109244,2.134453781512605,0,219.0,2.0,0.0,5
2,6,17L Collagen 1_Probabilities_0.tiff,17L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R2,1.1427023746073246,2.6006103483960032,0.054745555855333805,0.03845273703336716,0.29559916328323305,0.1727779060602188,0.20036621391773224,0.09522519788394372,0.08967621891020701,0.08982223272323608,0.012207217514514923,0.01190203707665205,0.04395297709813977,0.050390403077702935,0.13400854542851448,307.0848202534475,1.0317899962371904,0.0,307.3448275862069,1.1724137931034482,0,304.0,0.0,0.0,6
2,7,17L Collagen 1_Probabilities_0.tiff,17L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R2,1.5712520023807883,2.2276035649701953,0.0629739798605442,0.07058823481202126,0.6703376845380015,0.32559701800346375,0.32559701800346375,0.1309376668650657,0.1310355038217762,0.10601968318223953,0.009094377048313618,0.009094377048313618,0.1047815399665458,0.09967938181203351,0.2319638356566429,334.9548792280975,1.6827435595333071,0.0,334.94117647058823,2.3529411764705883,0,334.0,1.0,0.0,7
2,8,17L Collagen 1_Probabilities_0.tiff,17L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R2,2.012756546959281,6.598291023634374,0.054703593254089355,0.03508812189102173,0.1444480091276835,0.2059967964887619,0.29668116569519043,0.09584554985520385,0.09293367638921654,0.08578622341156006,0.01574731059372425,0.0117952236905694,0.047808261368479786,0.050970409738061724,0.12552452459931374,642.1699740248074,3.451270636982214,0.0,642.2957746478874,3.380281690140845,0,643.0,6.0,0.0,8
2,9,17L Collagen 1_Probabilities_0.tiff,17L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R2,8.47220560722053,85.75257508270442,0.365987628698349,0.16195929050445557,0.5214691563928275,0.6911879181861877,0.9385671615600586,0.292145020938639,0.522881555382344,0.5279316306114197,0.009140154346823692,0.009140154346823692,0.13670439597530212,0.2091382487379352,0.6898909211158752,787.3075670830082,2.57042917181481,0.0,787.030487804878,3.0121951219512195,0,791.0,0.0,0.0,9
2,10,17L Collagen 1_Probabilities_0.tiff,17L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R2,4.935423823073506,17.306477511301637,0.1159418635070324,0.049645230174064636,0.2886603718439376,0.33978790044784546,0.33978790044784546,0.17018702838184505,0.16802405350778288,0.16339360922574997,0.027893492951989174,0.021271076053380966,0.07812074326564906,0.07428441149198386,0.21449988335371017,1064.4995018496443,5.480347032859114,0.0,1064.5825242718447,5.203883495145631,0,1061.0,9.0,0.0,10
