ImageNumber,ObjectNumber,FileName_Mask,FileName_try,PathName_Mask,PathName_try,Intensity_IntegratedIntensityEdge_try,Intensity_IntegratedIntensity_try,Intensity_LowerQuartileIntensity_try,Intensity_MADIntensity_try,Intensity_MassDisplacement_try,Intensity_MaxIntensityEdge_try,Intensity_MaxIntensity_try,Intensity_MeanIntensityEdge_try,Intensity_MeanIntensity_try,Intensity_MedianIntensity_try,Intensity_MinIntensityEdge_try,Intensity_MinIntensity_try,Intensity_StdIntensityEdge_try,Intensity_StdIntensity_try,Intensity_UpperQuartileIntensity_try,Location_CenterMassIntensity_X_try,Location_CenterMassIntensity_Y_try,Location_CenterMassIntensity_Z_try,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_try,Location_MaxIntensity_Y_try,Location_MaxIntensity_Z_try,Number_Object_Number
1,1,1L Collagen 1_Probabilities_0.tiff,1L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R4,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R4,5.44399181753397,15.578515358269215,0.16847486048936844,0.051438167691230774,0.05553908101167817,0.3781185746192932,0.3781185746192932,0.19442827919764177,0.22255021940384592,0.21863126754760742,0.07066453248262405,0.07066453248262405,0.06733550266778195,0.06623511799839282,0.27013808488845825,284.21496408006584,5.905169584782191,0.0,284.24285714285713,5.857142857142857,0,285.0,13.0,0.0,1
1,2,1L Collagen 1_Probabilities_0.tiff,1L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R4,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R4,3.165499361231923,31.746135691180825,0.16508736088871956,0.11403066664934158,0.7503109593586837,0.29161515831947327,0.9988555908203125,0.14388633460145106,0.32727974939361676,0.25054551661014557,0.010116731747984886,0.010116731747984886,0.06275352440064169,0.23518094913775017,0.42784007638692856,1835.8462174360154,2.1896655653299852,0.0,1835.7938144329896,2.9381443298969074,0,1835.0,0.0,0.0,2
1,3,1L Collagen 1_Probabilities_0.tiff,1L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R4,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R4,3.4454871341586113,14.781658679246902,0.18074311316013336,0.05114823579788208,0.18504553136655524,0.32275882363319397,0.42255282402038574,0.18134142811361112,0.23096341686323285,0.22446021437644958,0.0799572765827179,0.0799572765827179,0.04855976258380379,0.07456981887725156,0.28065919876098633,2060.853409056334,2.3089460669765183,0.0,2061.0,2.421875,0,2058.0,1.0,0.0,3
1,4,1L Collagen 1_Probabilities_0.tiff,1L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R4,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R4,1.4785076528787613,2.106630027294159,0.1253986358642578,0.04899671673774719,0.11709734523458143,0.2893415689468384,0.2893415689468384,0.2112153789826802,0.17555250227451324,0.16984817385673523,0.15144579112529755,0.10434119403362274,0.0518478610714376,0.06003270484486206,0.251743346452713,2635.879181224199,0.8609352507726552,0.0,2635.9166666666665,0.75,0,2637.0,1.0,0.0,4
1,5,1L Collagen 1_Probabilities_0.tiff,1L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R4,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R4,0.6012207269668579,0.6012207269668579,0.1922941952943802,0.029411762952804565,0.049971970970001195,0.23042649030685425,0.23042649030685425,0.20040690898895264,0.20040690898895264,0.2148088812828064,0.17160296440124512,0.17160296440124512,0.02402998306958503,0.02402998306958503,0.23042649030685425,3227.6686886141406,0.3832643819007199,0.0,3227.6666666666665,0.3333333333333333,0,3228.0,1.0,0.0,5
1,6,1L Collagen 1_Probabilities_0.tiff,1L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R4,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R4,3.4681315198540688,11.756649114191532,0.19310292601585388,0.034836336970329285,0.12527743271619574,0.24403753876686096,0.34096285700798035,0.18253323788705625,0.22608940604214484,0.22771038115024567,0.08424506336450577,0.08424506336450577,0.03789185452683133,0.051541861580059384,0.26254671812057495,3260.7642860431433,3.411384199407701,0.0,3260.7884615384614,3.2884615384615383,0,3260.0,3.0,0.0,6
1,7,1L Collagen 1_Probabilities_0.tiff,1L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R4,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R4,2.8585183452814817,14.619531592354178,0.1366369128227234,0.08155184239149094,0.14904181648492645,0.4325017035007477,0.4325017035007477,0.15880657473786008,0.22491587065160273,0.2303120493888855,0.0234988946467638,0.0234988946467638,0.1010788855191058,0.10158889485856915,0.30454719066619873,3567.352252557017,3.157609251932773,0.0,3567.3076923076924,3.0153846153846153,0,3573.0,0.0,0.0,7
1,8,1L Collagen 1_Probabilities_0.tiff,1L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R4,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R4,1.3314412161707878,3.1071641221642494,0.12321659922599792,0.07501335442066193,0.20318961824681467,0.2539101243019104,0.3828641176223755,0.13314412161707878,0.1941977576352656,0.16569772362709045,0.07167162746191025,0.07167162746191025,0.04798928490697712,0.09554556028826586,0.2896620035171509,3852.609479049231,1.6332773493459298,0.0,3852.8125,1.625,0,3853.0,2.0,0.0,8
1,9,1L Collagen 1_Probabilities_0.tiff,1L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R4,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R4,4.033493548631668,11.739452213048935,0.1833905503153801,0.03114365041255951,0.042491100879119156,0.29735255241394043,0.30917829275131226,0.2016746774315834,0.21739726320460992,0.2236362248659134,0.15262073278427124,0.11416800320148468,0.04164896671542124,0.04096520280320147,0.2444571629166603,3946.7819040833706,4.121650222908037,0.0,3946.740740740741,4.111111111111111,0,3945.0,4.0,0.0,9
1,10,1L Collagen 1_Probabilities_0.tiff,1L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R4,Y:\coskun-lab\Jiaxun\Registration\registered\1L\R4,5.726573638617992,16.988525293767452,0.17629511654376984,0.04644846171140671,0.15624755934270113,0.3771267235279083,0.3771267235279083,0.22025283225453818,0.22063019862035652,0.22208742797374725,0.10783550888299942,0.08632028847932816,0.07314769124757585,0.0639709076760671,0.2683108299970627,104.31238799347608,5.025881509283615,0.0,104.45454545454545,4.961038961038961,0,100.0,8.0,0.0,10
