ImageNumber,ObjectNumber,FileName_Mask,FileName_cell,PathName_Mask,PathName_cell,Intensity_IntegratedIntensityEdge_cell,Intensity_IntegratedIntensity_cell,Intensity_LowerQuartileIntensity_cell,Intensity_MADIntensity_cell,Intensity_MassDisplacement_cell,Intensity_MaxIntensityEdge_cell,Intensity_MaxIntensity_cell,Intensity_MeanIntensityEdge_cell,Intensity_MeanIntensity_cell,Intensity_MedianIntensity_cell,Intensity_MinIntensityEdge_cell,Intensity_MinIntensity_cell,Intensity_StdIntensityEdge_cell,Intensity_StdIntensity_cell,Intensity_UpperQuartileIntensity_cell,Location_CenterMassIntensity_X_cell,Location_CenterMassIntensity_Y_cell,Location_CenterMassIntensity_Z_cell,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_cell,Location_MaxIntensity_Y_cell,Location_MaxIntensity_Z_cell,Number_Object_Number
2,1,11L VCAM 1_Probabilities_0.tiff,11L VCAM 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R2,8.243183034239337,68.53800270706415,0.07460135594010353,0.08278019726276398,0.05167058482542915,0.3692225515842438,0.7016556262969971,0.12303258260058712,0.17755959250534753,0.15513847768306732,0.00038147554732859135,0.0,0.09886954026958675,0.13096445117531988,0.2394445687532425,460.3831130004772,105.62418320233583,0.0,460.3419689119171,105.65544041450777,0,461.0,97.0,0.0,1
2,2,11L VCAM 1_Probabilities_0.tiff,11L VCAM 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R2,3.776195948012173,40.39382025995292,0.03627069666981697,0.035828184336423874,0.3246287890757438,0.21252766251564026,1.0,0.07124898015117308,0.14025632034705873,0.06213473901152611,0.01258869282901287,0.0,0.053519519438351364,0.22437197854875943,0.12187381088733673,2601.9453431915886,157.09461285405047,0.0,2601.8333333333335,157.39930555555554,0,2602.0,158.0,0.0,2
2,3,11L VCAM 1_Probabilities_0.tiff,11L VCAM 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R2,3.42969404743053,20.534065790474415,0.020763713866472244,0.08548866864293814,0.24199863913670128,0.6570076942443848,1.0,0.11826531198036311,0.21169139990179808,0.09799343720078468,0.0,0.0,0.15055258894442616,0.2834454988277465,0.25414664670825005,2639.4657479270163,207.43271829122872,0.0,2639.659793814433,207.57731958762886,0,2638.0,207.0,0.0,3
2,4,11L VCAM 1_Probabilities_0.tiff,11L VCAM 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R2,5.551079580560327,22.88224613852799,0.12339208275079727,0.04855421185493469,0.4702078665426884,0.35565727949142456,0.41915008425712585,0.15419665501556462,0.17601727798867683,0.16704051196575165,0.02990768291056156,0.02990768291056156,0.0748885481296487,0.0753920622312679,0.21984435617923737,233.80382679427646,236.9682939461501,0.0,234.12307692307692,236.62307692307692,0,230.0,239.0,0.0,4
2,5,11L VCAM 1_Probabilities_0.tiff,11L VCAM 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R2,10.195803755661473,105.16757448227145,0.08001449331641197,0.08145265281200409,0.21087150058207113,0.5047531723976135,0.7698939442634583,0.13415531257449306,0.1848287776489832,0.14670786261558533,0.001937895780429244,0.0,0.09737026514150386,0.13710795176667412,0.25319676846265793,421.6134581728242,351.8381291969362,0.0,421.4042179261863,351.81195079086115,0,423.0,349.0,0.0,5
2,6,11L VCAM 1_Probabilities_0.tiff,11L VCAM 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R2,10.417364779859781,106.9844509807881,0.07572671212255955,0.06680399924516678,0.3051965185731369,0.5191577076911926,0.9816586375236511,0.1407751997278349,0.18287940338596256,0.13950560986995697,0.0,0.0,0.09352956397380177,0.18253292795780648,0.2162623070180416,1966.1614329571203,535.5416339396083,0.0,1966.2358974358974,535.8376068376068,0,1965.0,538.0,0.0,6
2,7,11L VCAM 1_Probabilities_0.tiff,11L VCAM 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R2,8.439383568242192,67.59020390873775,0.08889906108379364,0.06463722139596939,0.24530324232688344,0.35634392499923706,0.9873350262641907,0.14550661324555503,0.19201762474073225,0.1430991142988205,0.0,0.0,0.08306691799740468,0.18437656031884658,0.22958724200725555,1657.653412423161,551.5830326180783,0.0,1657.71875,551.3465909090909,0,1658.0,551.0,0.0,7
2,8,11L VCAM 1_Probabilities_0.tiff,11L VCAM 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R2,10.682185121579096,176.17280833236873,0.05697718635201454,0.07383841276168823,0.18536552563499947,0.4620737135410309,1.0,0.11012561981009376,0.1850554709373621,0.11831845343112946,0.0,0.0,0.08771538381856503,0.20482118573670674,0.22586403787136078,2788.5583531586935,608.8613927577175,0.0,2788.7132352941176,608.9632352941177,0,2787.0,609.0,0.0,8
2,9,11L VCAM 1_Probabilities_0.tiff,11L VCAM 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R2,7.490379215916619,206.97617985494435,0.0318913571536541,0.06886396743357182,0.0887221611089812,0.2553749978542328,0.9042801260948181,0.06871907537538183,0.16584629796069258,0.09021133929491043,0.0,0.0,0.0607373154890964,0.21815183272081035,0.18771648406982422,2569.0169486707396,698.9708328230402,0.0,2568.9294871794873,698.9559294871794,0,2565.0,701.0,0.0,9
2,10,11L VCAM 1_Probabilities_0.tiff,11L VCAM 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R2,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R2,5.8847333586309105,60.644617401994765,0.05367742478847504,0.07405203580856323,0.29197378342099445,0.3698176443576813,1.0,0.10324093611633177,0.1832163667733981,0.11284809559583664,0.002243076218292117,0.0015106431674212217,0.08252089746006994,0.21013237217455497,0.2300373837351799,1043.2038756107513,735.2553515269592,0.0,1043.3141993957704,735.5256797583081,0,1044.0,736.0,0.0,10
