ImageNumber,ObjectNumber,FileName_Mask,FileName_try,PathName_Mask,PathName_try,Intensity_IntegratedIntensityEdge_try,Intensity_IntegratedIntensity_try,Intensity_LowerQuartileIntensity_try,Intensity_MADIntensity_try,Intensity_MassDisplacement_try,Intensity_MaxIntensityEdge_try,Intensity_MaxIntensity_try,Intensity_MeanIntensityEdge_try,Intensity_MeanIntensity_try,Intensity_MedianIntensity_try,Intensity_MinIntensityEdge_try,Intensity_MinIntensity_try,Intensity_StdIntensityEdge_try,Intensity_StdIntensity_try,Intensity_UpperQuartileIntensity_try,Location_CenterMassIntensity_X_try,Location_CenterMassIntensity_Y_try,Location_CenterMassIntensity_Z_try,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_try,Location_MaxIntensity_Y_try,Location_MaxIntensity_Z_try,Number_Object_Number
1,1,11L Collagen 1_Probabilities_0.tiff,11L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R1,5.410055737942457,42.45764872804284,0.21615930646657944,0.14975203573703766,0.640905416320157,0.48389410972595215,0.9125353097915649,0.19321627635508776,0.37573140467294547,0.3406347781419754,0.022964827716350555,0.022964827716350555,0.11095857310787369,0.20715123559764864,0.5238536596298218,13.694919103779302,4.641525756156225,0.0,13.79646017699115,5.274336283185841,0,14.0,0.0,0.0,1
1,2,11L Collagen 1_Probabilities_0.tiff,11L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R1,5.707866039127111,61.208133082836866,0.32243458181619644,0.24507516622543335,0.7151351841688318,0.5788815021514893,0.9963530898094177,0.22831464156508446,0.5322446355029292,0.5231174230575562,0.02191195636987686,0.02191195636987686,0.13699986273536835,0.26989723533643756,0.7790646106004715,70.72520233134463,3.204422032851567,0.0,70.30434782608695,3.782608695652174,0,73.0,1.0,0.0,2
1,3,11L Collagen 1_Probabilities_0.tiff,11L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R1,2.401144400238991,6.653192903846502,0.08698787167668343,0.07353322207927704,0.10691895478504906,0.3186999261379242,0.4412298798561096,0.16007629334926604,0.170594689842218,0.16031891107559204,0.06927596032619476,0.0235904473811388,0.0671912400205536,0.09905733732140802,0.2315327674150467,119.30334827379664,1.947197011169059,0.0,119.41025641025641,1.9487179487179487,0,120.0,3.0,0.0,3
1,4,11L Collagen 1_Probabilities_0.tiff,11L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R1,4.076829202473164,13.2452277764678,0.16398108005523682,0.07205310463905334,0.7840929346938785,0.5493705868721008,0.5493705868721008,0.20384146012365817,0.24528199586051483,0.2365606129169464,0.04466315731406212,0.04466315731406212,0.1243344687821913,0.11883006977191361,0.3054627329111099,217.5607884956783,1.9599965859321105,0.0,218.11111111111111,2.5185185185185186,0,213.0,0.0,0.0,4
1,5,11L Collagen 1_Probabilities_0.tiff,11L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R1,6.79359120503068,48.15968577004969,0.1667429581284523,0.09239339828491211,0.07236068642738316,0.45102617144584656,0.5959716439247131,0.20586640015244484,0.2631676818035502,0.2582970857620239,0.05441367253661156,0.018173495307564735,0.09920660670355134,0.11844965013409102,0.35064852237701416,274.80867544644593,4.4997555543661525,0.0,274.879781420765,4.4863387978142075,0,270.0,4.0,0.0,5
1,6,11L Collagen 1_Probabilities_0.tiff,11L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R1,2.2065461333841085,10.006637653335929,0.16281376779079437,0.06619365513324738,0.3936236998890134,0.23942930996418,0.4636911451816559,0.14710307555894056,0.22742358303036203,0.22787822782993317,0.016937514767050743,0.016937514767050743,0.06238247769307659,0.0967804579155831,0.29660487174987793,390.4263104419936,2.0291604723445493,0.0,390.15909090909093,2.3181818181818183,0,391.0,0.0,0.0,6
1,7,11L Collagen 1_Probabilities_0.tiff,11L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R1,4.569207325577736,14.428824281319976,0.16276799142360687,0.08194093406200409,0.6375742120706804,0.4738384187221527,0.5389944314956665,0.2284603662788868,0.24048040468866627,0.238971546292305,0.03663691133260727,0.016189822927117348,0.09969726292014437,0.1182148478476962,0.3209124803543091,546.6480187659623,1.412257709497509,0.0,546.05,1.6333333333333333,0,545.0,0.0,0.0,7
1,8,11L Collagen 1_Probabilities_0.tiff,11L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R1,2.618142945691943,9.745052261278033,0.2665713056921959,0.06681163609027863,0.29159931337485645,0.33858242630958557,0.5439841151237488,0.21817857880766192,0.3143565245573559,0.3370870500802994,0.024307621642947197,0.024307621642947197,0.11446900482555758,0.12669405252504262,0.3892767131328583,783.1058135929263,1.2031263147065991,0.0,783.3548387096774,1.3548387096774193,0,784.0,2.0,0.0,8
1,9,11L Collagen 1_Probabilities_0.tiff,11L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R1,5.555107917636633,25.211215369403362,0.12153047882020473,0.0627603568136692,0.4811048399849911,0.32903027534484863,0.37187761068344116,0.1791970296011817,0.18674974347706194,0.18568703532218933,0.05581750348210335,0.05088883638381958,0.08112423627045015,0.07604692386541617,0.24472038075327873,847.4680281178638,3.681047942217118,0.0,846.9925925925926,3.6074074074074076,0,843.0,3.0,0.0,9
1,10,11L Collagen 1_Probabilities_0.tiff,11L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\11L\R1,3.885313205420971,14.297917153686285,0.10863660648465157,0.07280078530311584,0.33498001351748996,0.33719387650489807,0.45598533749580383,0.19426566027104855,0.1833066301754652,0.17233538627624512,0.03967345878481865,0.03967345878481865,0.09719368637579091,0.08813464273881803,0.2574807405471802,902.0657194061828,2.802930372640819,0.0,902.3589743589744,2.641025641025641,0,898.0,2.0,0.0,10
