ImageNumber,ObjectNumber,FileName_Mask,FileName_try,PathName_Mask,PathName_try,Intensity_IntegratedIntensityEdge_try,Intensity_IntegratedIntensity_try,Intensity_LowerQuartileIntensity_try,Intensity_MADIntensity_try,Intensity_MassDisplacement_try,Intensity_MaxIntensityEdge_try,Intensity_MaxIntensity_try,Intensity_MeanIntensityEdge_try,Intensity_MeanIntensity_try,Intensity_MedianIntensity_try,Intensity_MinIntensityEdge_try,Intensity_MinIntensity_try,Intensity_StdIntensityEdge_try,Intensity_StdIntensity_try,Intensity_UpperQuartileIntensity_try,Location_CenterMassIntensity_X_try,Location_CenterMassIntensity_Y_try,Location_CenterMassIntensity_Z_try,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_try,Location_MaxIntensity_Y_try,Location_MaxIntensity_Z_try,Number_Object_Number
1,1,17L Collagen 1_Probabilities_0.tiff,17L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R1,3.4211184680461884,15.642053961753845,0.2574044317007065,0.13733118772506714,0.3780809096943899,0.5459067821502686,0.7410696744918823,0.26316295908047604,0.3724298562322344,0.3609826862812042,0.08801403641700745,0.08578622341156006,0.12105245162574241,0.1652732362003467,0.5108110308647156,97.89892907032873,1.2652038456195793,0.0,97.88095238095238,1.6428571428571428,0,101.0,0.0,0.0,1
1,2,17L Collagen 1_Probabilities_0.tiff,17L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R1,2.164950005710125,8.181155101628974,0.0555580984801054,0.03552300110459328,0.2745488763349957,0.2742961645126343,0.3810635507106781,0.09840681844136932,0.099770184166207,0.08755626529455185,0.0158846415579319,0.0024567025247961283,0.06320010816922828,0.06822412962909373,0.1251239813864231,368.291215910311,3.494702994627599,0.0,368.0487804878049,3.3658536585365852,0,370.0,4.0,0.0,2
1,3,17L Collagen 1_Probabilities_0.tiff,17L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R1,1.6286564581096172,3.3702296717092395,0.030235751997679472,0.03785763494670391,0.18386720140461735,0.19319447875022888,0.19319447875022888,0.08143282290548086,0.07489399270464976,0.059433890506625175,0.003662165254354477,0.0014038300141692162,0.05450137321251683,0.05087534674895304,0.11010528914630413,464.5010141689401,3.5082583354380965,0.0,464.46666666666664,3.688888888888889,0,467.0,2.0,0.0,3
1,4,17L Collagen 1_Probabilities_0.tiff,17L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R1,2.3215380869805813,8.500755291432142,0.10858319699764252,0.08169680833816528,0.09121889490085532,0.2875867784023285,0.47022202610969543,0.14509613043628633,0.19319898389618506,0.16435492038726807,0.02508583292365074,0.02508583292365074,0.087360022731263,0.12043147623832705,0.2842603325843811,671.0705227311604,2.6168387110627083,0.0,671.0454545454545,2.7045454545454546,0,670.0,0.0,0.0,4
1,5,17L Collagen 1_Probabilities_0.tiff,17L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R1,1.6716563515365124,4.93324177339673,0.11546502076089382,0.040741585195064545,0.32445644940416185,0.37549400329589844,0.37549400329589844,0.13930469596137604,0.15913683139989454,0.13891050219535828,0.06230258569121361,0.06230258569121361,0.07857739628703496,0.06695849719305154,0.19529640674591064,1109.0558645079623,1.34386328203716,0.0,1108.9354838709678,1.6451612903225807,0,1113.0,0.0,0.0,5
1,6,17L Collagen 1_Probabilities_0.tiff,17L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R1,0.4739147163927555,0.4739147163927555,0.12428473681211472,0.01895170658826828,0.2630240267944828,0.1597161889076233,0.1597161889076233,0.11847867909818888,0.11847867909818888,0.143236443400383,0.046677347272634506,0.046677347272634506,0.043308834741386776,0.043308834741386776,0.1597161889076233,1178.2369759732055,0.0,0.0,1178.5,0.0,0,1178.0,0.0,0.0,6
1,7,17L Collagen 1_Probabilities_0.tiff,17L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R1,1.7313191364519298,9.29889372177422,0.05183489806950092,0.028213925659656525,0.5377105128799226,0.125856414437294,0.18013274669647217,0.0641229309797011,0.08156924317345808,0.08039978891611099,0.0042114900425076485,0.004135195165872574,0.03680746257058988,0.04024317097778117,0.10848401486873627,1261.2086796466463,3.883400636475425,0.0,1261.7456140350878,3.912280701754386,0,1266.0,7.0,0.0,7
1,8,17L Collagen 1_Probabilities_0.tiff,17L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R1,2.4990463168360293,12.30547038698569,0.05040817894041538,0.027100026607513428,0.49689585675893405,0.1768520623445511,0.1768520623445511,0.0675417923469197,0.07788272396826386,0.07679865509271622,0.0018310826271772385,0.0018310826271772385,0.04162619864849982,0.03676384688563364,0.10463111475110054,1307.0193157842648,2.443407373773376,0.0,1306.5316455696202,2.348101265822785,0,1315.0,5.0,0.0,8
1,9,17L Collagen 1_Probabilities_0.tiff,17L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R1,5.313130407128483,29.219989326316863,0.08360036835074425,0.04073395952582359,0.4884320637158701,0.286381334066391,0.2895704507827759,0.10843123279854047,0.12434038011198666,0.11759365350008011,0.0038147554732859135,0.0038147554732859135,0.05526611691752293,0.057633013871033964,0.16388189792633057,1363.1549339646106,8.087734185507328,0.0,1362.6808510638298,7.970212765957447,0,1368.0,8.0,0.0,9
1,10,17L Collagen 1_Probabilities_0.tiff,17L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R1,2.04831007681787,9.99578848015517,0.07298389822244644,0.038620591163635254,0.4811188387316446,0.3453727066516876,0.3453727066516876,0.09310500349172136,0.11358850545630875,0.11429007351398468,0.0008239871822297573,0.0008239871822297573,0.07606647794594812,0.06492538800373739,0.14847028255462646,1479.0142228228333,3.8328356755166983,0.0,1478.534090909091,3.8636363636363638,0,1481.0,6.0,0.0,10
1,11,17L Collagen 1_Probabilities_0.tiff,17L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R1,0.08369573205709457,0.08369573205709457,0.08369573205709457,0.0,0.0,0.08369573205709457,0.08369573205709457,0.08369573205709457,0.08369573205709457,0.08369573205709457,0.08369573205709457,0.08369573205709457,0.0,0.0,0.08369573205709457,1726.0,0.0,0.0,1726.0,0.0,0,1726.0,0.0,0.0,11
1,12,17L Collagen 1_Probabilities_0.tiff,17L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R1,5.889387309551239,28.14640998840332,0.29352253675460815,0.041664764285087585,0.23969333854588235,0.3992370367050171,0.4302738904953003,0.2560603178065756,0.3162517976225092,0.29393453896045685,0.1449149250984192,0.1449149250984192,0.04616542686470199,0.061228914495968075,0.35700008273124695,1770.2253570678313,2.1446213801707006,0.0,1770.258426966292,2.3820224719101124,0,1775.0,0.0,0.0,12
1,13,17L Collagen 1_Probabilities_0.tiff,17L Collagen 1.tif,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R1,Y:\coskun-lab\Jiaxun\Registration\registered\17L\R1,1.1260090060532093,3.8993514920584857,0.035553521476686,0.03992523066699505,0.5395905924066954,0.18086518347263336,0.21736477315425873,0.07037556287832558,0.07645787239330364,0.07491416856646538,0.011825742200016975,0.0026550698094069958,0.045105004416175494,0.04975099306854051,0.10728618130087852,1840.9068731845655,2.354091668999941,0.0,1840.4117647058824,2.5686274509803924,0,1843.0,0.0,0.0,13
